index,angle,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_WRIST_x,RIGHT_WRIST_y
84,168.2257602249857,0.555619478225708,0.5060387253761292,0.6141849756240845,0.6121780872344971,0.6733432412147522,0.6810452342033386
85,165.7403464580327,0.562534749507904,0.5081689953804016,0.6153362989425659,0.6144167184829712,0.6737900972366333,0.6824103593826294
86,165.69674604558412,0.5669705867767334,0.5058212876319885,0.618711531162262,0.6157979965209961,0.6746025681495667,0.6836018562316895
87,168.11268741245632,0.579069972038269,0.5057106018066406,0.6273711919784546,0.6161438822746277,0.6780825853347778,0.6872100830078125
88,173.3504828130286,0.5830025672912598,0.5042705535888672,0.6336132884025574,0.6135194301605225,0.6809437274932861,0.6907376646995544
89,177.1426955537537,0.5846434831619263,0.5044284462928772,0.6368211507797241,0.6125501394271851,0.6805797815322876,0.6927476525306702
90,178.92602600351506,0.5915191173553467,0.5048418045043945,0.6386923789978027,0.6078737378120422,0.679114043712616,0.6919587850570679
91,175.48964740068809,0.595928966999054,0.5042642951011658,0.6365441679954529,0.6060048341751099,0.6781324148178101,0.6902543306350708
92,177.0436831680565,0.5983226299285889,0.5037509202957153,0.6385176181793213,0.6047860383987427,0.6775888204574585,0.6899263858795166
93,179.25383857521234,0.6022549271583557,0.5033383369445801,0.6410729289054871,0.6048903465270996,0.6748446822166443,0.6899044513702393
94,178.9591256521161,0.6065906882286072,0.503255307674408,0.6436238288879395,0.6070818305015564,0.674821674823761,0.6897696852684021
95,179.16524527418318,0.6095031499862671,0.5034264326095581,0.6456482410430908,0.6075863242149353,0.6746004819869995,0.6872516870498657
96,179.065787349749,0.6147370338439941,0.5036373734474182,0.6480744481086731,0.6092238426208496,0.6723655462265015,0.6907662153244019
97,177.5828346569382,0.6182554960250854,0.5042486190795898,0.6522391438484192,0.6158820390701294,0.6717490553855896,0.6912440657615662
98,176.48895437552136,0.6194035410881042,0.5043311715126038,0.653673529624939,0.6174981594085693,0.6709275245666504,0.6902796030044556
99,177.06733882641976,0.618899941444397,0.5042765140533447,0.6528673768043518,0.6147193312644958,0.6708710789680481,0.6860631108283997
100,178.2878232972545,0.6213809251785278,0.5045276880264282,0.6539641618728638,0.6145934462547302,0.6705144643783569,0.6773296594619751
101,173.53792340443982,0.6231138110160828,0.5045633912086487,0.6585249304771423,0.613830029964447,0.6705285906791687,0.6728594899177551
102,171.10778493131085,0.6240931153297424,0.50453120470047,0.6612862944602966,0.6130587458610535,0.6714267134666443,0.6704230308532715
103,173.41948952592142,0.624623715877533,0.5039013028144836,0.6595010757446289,0.6105284094810486,0.6714187264442444,0.6689373254776001
104,173.51561172076484,0.6256427764892578,0.5029152631759644,0.6593884825706482,0.6104365587234497,0.6709099411964417,0.6700416803359985
105,172.39767411926567,0.6248447299003601,0.5027499794960022,0.660596489906311,0.6105126142501831,0.6717479825019836,0.6692399382591248
106,173.29557249957503,0.6239750385284424,0.5024904608726501,0.6607040166854858,0.6093844771385193,0.6733172535896301,0.6674365401268005
107,174.88218523314185,0.623607337474823,0.5027717351913452,0.6601880788803101,0.6094218492507935,0.6737724542617798,0.6646690964698792
108,177.09797610422254,0.6231732368469238,0.5027056932449341,0.6588858366012573,0.6092368364334106,0.6737552881240845,0.6623830795288086
109,178.00394523702582,0.6189752817153931,0.5027137994766235,0.6570510864257812,0.6095229983329773,0.6736775636672974,0.6618592739105225
110,179.32876484176333,0.6183627843856812,0.5034406185150146,0.6558070778846741,0.6099015474319458,0.6736418008804321,0.6625723242759705
111,178.04476719619066,0.6169038414955139,0.5045146346092224,0.6535507440567017,0.6101883053779602,0.6735807657241821,0.6621474623680115
112,170.40512428711133,0.6110492944717407,0.50490403175354,0.6454024314880371,0.6092904210090637,0.6733909249305725,0.6623505353927612
113,170.8104770867519,0.6079026460647583,0.5079737901687622,0.6438525319099426,0.609329879283905,0.6733814477920532,0.6632241010665894
114,170.98842466103306,0.6048031449317932,0.5097907781600952,0.6419423818588257,0.6111607551574707,0.6716753244400024,0.6645078659057617
115,161.46274617718512,0.5999903082847595,0.5105457901954651,0.6298670768737793,0.61126309633255,0.6677764058113098,0.6652833223342896
116,162.44110264320165,0.5983861684799194,0.510673999786377,0.6295120716094971,0.6112639307975769,0.667036235332489,0.6653493046760559
117,163.57741223152198,0.5953893661499023,0.5109112858772278,0.6275264620780945,0.6130759119987488,0.6654092073440552,0.6694850325584412
118,165.3075700155535,0.5917803049087524,0.5108628273010254,0.6254387497901917,0.6129537224769592,0.6634558439254761,0.6716307997703552
119,169.90025881731194,0.5895606875419617,0.510479748249054,0.6283571124076843,0.6121951937675476,0.6639805436134338,0.6715349555015564
120,175.83988348255693,0.5861490964889526,0.5094754695892334,0.6299344301223755,0.6074825525283813,0.6642913222312927,0.67146897315979
121,176.29870655435485,0.5833454132080078,0.5088799595832825,0.6299780607223511,0.6063866019248962,0.664364218711853,0.6677603721618652
122,173.77356110960537,0.5797746777534485,0.5079621076583862,0.6267758011817932,0.6033117771148682,0.6640269756317139,0.6618594527244568
123,171.9025042896975,0.5744112133979797,0.5068982243537903,0.620267391204834,0.5983367562294006,0.6635576486587524,0.6607832908630371
124,171.80516091301956,0.5711878538131714,0.5051590204238892,0.6192660331726074,0.5986596345901489,0.6626054644584656,0.6596280336380005
125,169.48174097082094,0.5623599290847778,0.5024687051773071,0.6137467622756958,0.596240222454071,0.6627299189567566,0.656211793422699
126,167.43191681185428,0.5587776899337769,0.5025908350944519,0.6126178503036499,0.596804141998291,0.6627994179725647,0.6519243717193604
127,159.9409171304362,0.5501768589019775,0.5014102458953857,0.6096153855323792,0.5961496233940125,0.6641133427619934,0.6384792327880859
128,149.6664814474114,0.5500708818435669,0.5022374987602234,0.6114290952682495,0.593583881855011,0.6732207536697388,0.6234243512153625
129,147.961912109034,0.5440743565559387,0.5026516318321228,0.6067951321601868,0.5836669206619263,0.6762233972549438,0.6092327833175659
130,140.7261024291424,0.5369364023208618,0.5058581233024597,0.60102778673172,0.5843408703804016,0.6752474308013916,0.5994275212287903
131,135.28024281107554,0.5352482199668884,0.5088371634483337,0.5999467968940735,0.5845258235931396,0.6757442355155945,0.5908327102661133
132,130.74346264457213,0.5323394536972046,0.5155900120735168,0.5962828993797302,0.5854331254959106,0.675955593585968,0.5830245614051819
133,126.45661136871026,0.5292931795120239,0.5251238346099854,0.5953241586685181,0.5849796533584595,0.6756932735443115,0.5688449144363403
